,Company,Product,TypeName,Inches,Ram,OS,Weight,Screen,ScreenW,ScreenH,Touchscreen,IPSpanel,RetinaDisplay,CPU_company,CPU_freq,CPU_model,PrimaryStorage,SecondaryStorage,PrimaryStorageType,SecondaryStorageType,GPU_company,GPU_model,Price_euros
511,0,63,3,14,1,5,102,1,3,2,0,0,0,1,18,62,8,0,1,2,3,14,639.0
512,4,551,3,14,3,5,99,1,3,2,0,0,0,1,16,46,11,0,1,2,2,55,836.0
513,4,247,3,14,5,5,102,1,3,2,0,0,0,1,8,70,7,5,3,0,0,78,1219.24
514,18,303,3,14,5,4,80,1,3,2,0,1,0,1,8,70,7,0,3,2,3,40,1399.95
515,2,533,2,2,0,5,10,3,0,0,0,0,0,1,2,22,2,0,0,2,2,45,245.0
516,7,28,3,14,1,5,87,3,0,0,1,0,0,1,7,53,11,0,1,2,2,109,521.47
517,2,386,1,14,6,5,105,1,3,2,0,0,0,1,19,66,10,0,3,2,3,38,2968.0
518,7,370,3,14,3,5,87,1,3,2,0,0,0,1,16,46,7,0,3,2,3,11,889.0
519,2,143,1,16,5,5,143,1,3,2,0,0,0,1,19,66,7,4,3,0,3,36,1504.0
520,10,292,1,14,3,5,145,1,3,2,0,1,0,1,19,66,7,4,3,0,3,21,1399.0
521,7,420,4,7,3,5,33,1,3,2,0,1,0,1,18,62,7,0,3,2,2,55,1399.0
522,4,279,3,10,3,5,58,1,3,2,0,0,0,1,17,48,7,0,3,2,2,55,1279.73
523,7,362,3,14,1,5,57,3,0,0,0,0,0,1,11,36,4,0,3,2,2,49,689.0
524,4,252,3,16,3,2,138,1,3,2,0,1,0,1,7,53,4,4,3,0,0,78,889.0
525,10,459,3,10,3,7,85,1,3,2,0,0,0,1,14,41,7,0,3,2,2,49,1340.0
526,10,209,3,14,1,5,102,1,3,2,0,0,0,1,18,62,11,0,1,2,3,8,799.0
527,10,211,3,14,3,4,102,3,0,0,0,0,0,1,11,36,12,0,1,2,3,9,459.0
528,4,239,3,14,1,5,109,1,3,2,0,0,0,1,16,46,8,0,1,2,0,95,585.0
529,4,281,3,14,3,5,76,1,3,2,0,0,0,1,19,49,7,0,3,2,2,55,1377.0
530,4,56,1,16,5,5,167,1,3,2,0,1,0,1,19,66,4,4,3,0,3,22,3012.77
531,16,411,3,14,3,5,84,1,3,2,0,1,0,1,16,46,8,0,1,2,2,55,860.0
532,2,617,3,14,3,5,84,0,12,9,0,1,0,1,18,62,7,4,3,0,3,31,1299.0
533,12,415,3,7,1,5,20,1,3,2,0,1,0,1,2,24,2,0,3,2,2,45,369.0
534,2,385,1,14,3,5,109,1,3,2,0,1,0,1,16,47,4,4,3,0,3,21,1649.0
535,4,281,3,14,3,5,78,1,3,2,0,0,0,1,19,64,7,0,3,2,3,11,1369.0
536,4,247,3,14,3,5,102,1,3,2,0,0,0,1,7,53,7,0,3,2,0,78,797.41
537,7,50,3,14,1,5,72,1,3,2,0,0,0,1,7,86,7,0,3,2,2,44,398.99
538,7,313,1,16,4,5,126,1,3,2,0,0,0,1,19,66,11,0,1,2,3,21,1799.0
539,10,476,3,10,3,5,73,1,3,2,0,1,0,1,18,62,7,0,3,2,3,14,859.0
540,4,576,4,7,3,5,20,2,11,7,1,0,0,1,8,70,7,0,3,2,2,109,1399.0
541,4,549,3,10,1,5,55,1,3,2,0,0,0,1,11,36,4,0,3,2,2,49,735.87
542,7,121,4,7,3,5,34,2,11,7,0,1,0,1,18,62,7,0,3,2,2,55,1145.0
543,0,60,1,14,3,2,117,1,3,2,0,0,0,1,16,47,11,0,1,2,3,17,798.0
544,2,542,3,14,1,5,84,3,0,0,0,0,0,0,8,74,8,0,1,2,0,84,349.0
545,7,363,3,14,1,5,93,1,3,2,0,0,0,1,15,38,4,0,3,2,2,55,705.5
546,10,454,3,10,1,5,73,1,3,2,0,0,0,1,16,46,8,0,1,2,2,55,785.0
547,10,523,3,14,1,4,96,1,3,2,0,0,0,1,14,41,11,0,1,2,2,49,462.35
548,7,50,3,14,1,5,72,1,3,2,0,0,0,1,11,36,8,0,1,2,2,49,397.0
549,10,471,3,14,3,5,83,1,3,2,0,1,0,1,18,62,10,0,3,2,2,55,1729.0
550,10,211,3,14,1,5,102,1,3,2,0,0,0,1,11,36,4,0,3,2,2,49,499.0
551,4,281,3,14,3,5,76,1,3,2,0,0,0,1,16,46,7,0,3,2,2,55,1116.99
552,4,56,1,16,5,5,167,1,3,2,0,1,0,1,19,66,7,4,3,0,3,22,2699.0
553,7,42,3,16,3,5,128,3,2,1,0,0,0,1,11,36,11,0,1,2,2,49,544.15
554,7,364,3,16,3,5,127,1,3,2,0,0,0,1,18,62,11,0,1,2,3,11,1280.0
555,2,53,3,14,1,2,84,3,0,0,0,0,0,1,2,22,8,0,1,2,2,45,224.0
556,12,412,3,7,1,5,35,1,3,2,0,1,0,1,5,16,2,0,0,2,2,42,255.0
557,10,212,3,16,2,5,138,3,2,1,0,0,0,1,18,62,4,4,3,0,3,14,949.0
558,7,32,3,14,2,5,77,1,3,2,0,1,0,0,16,2,4,0,3,2,0,78,568.9
559,4,547,3,14,1,5,99,3,0,0,0,0,0,1,11,36,11,0,1,2,0,93,617.9
560,0,424,0,2,1,5,25,1,3,2,1,1,0,1,11,22,2,0,0,2,2,45,349.0
561,10,527,3,14,1,5,88,1,3,2,0,0,0,1,18,39,4,0,3,2,2,55,630.0
562,7,108,4,7,5,5,16,2,11,7,1,1,0,1,3,29,10,0,3,2,2,48,1965.0
563,10,482,3,16,3,5,151,1,3,2,0,1,0,1,19,66,7,0,3,2,3,74,2999.0
564,2,136,3,14,3,5,120,1,3,2,0,0,0,1,16,47,4,4,3,0,3,17,839.0
565,4,576,4,7,3,5,21,0,12,9,1,1,0,1,7,53,4,0,3,2,2,109,1599.0
566,4,281,3,14,1,5,78,3,0,0,0,0,0,1,17,48,8,0,1,2,2,55,959.0
567,5,297,3,14,3,5,102,3,0,0,0,0,0,1,16,46,11,0,1,2,2,55,739.0
568,10,208,3,14,1,5,102,1,3,2,0,0,0,1,2,87,8,0,1,2,2,46,344.0
569,10,459,3,10,1,5,85,3,0,0,0,0,0,1,16,46,8,0,1,2,2,55,990.0
570,7,595,5,16,3,5,144,3,2,1,0,0,0,1,19,49,8,0,1,2,3,66,1860.99
571,7,1,3,10,3,5,79,3,0,0,0,0,0,1,7,86,12,0,1,2,2,44,389.0
572,7,36,3,14,2,5,80,1,3,2,0,1,0,0,21,12,7,0,3,2,0,78,649.0
573,10,477,3,14,3,5,109,1,3,2,0,0,0,1,16,46,7,0,3,2,2,55,830.0
574,10,529,3,14,1,5,88,1,3,2,0,0,0,1,7,53,8,0,1,2,2,55,685.0
575,12,414,3,10,1,5,40,1,3,2,0,0,0,1,5,16,2,0,3,2,2,42,249.0
576,16,444,4,10,5,5,24,1,3,2,1,0,0,1,18,62,10,0,3,2,2,55,1865.0
577,10,227,1,16,7,5,169,1,3,2,0,1,0,1,18,59,7,4,3,0,3,22,2663.0
578,11,188,1,16,5,5,161,1,3,2,0,0,0,1,20,67,10,4,3,0,3,22,2729.0
579,4,239,3,14,3,2,102,1,3,2,0,0,0,1,18,62,7,0,3,2,0,95,749.01
580,12,415,3,10,1,5,45,1,3,2,0,1,0,1,2,24,2,0,3,2,2,45,389.0
581,4,281,3,14,3,5,76,3,0,0,0,0,0,1,17,48,8,0,1,2,2,55,1008.52
582,7,361,3,7,1,5,48,1,3,2,0,0,0,1,15,38,4,0,3,2,2,55,719.0
583,4,281,3,14,5,5,78,1,3,2,0,0,0,1,19,64,7,0,3,2,3,11,1537.39
584,4,89,2,2,1,1,27,3,0,0,0,0,0,1,7,21,1,0,0,2,2,43,295.0
585,11,189,1,16,5,5,168,1,3,2,0,0,0,1,18,59,4,4,3,0,3,35,2349.0
586,7,315,1,16,5,5,158,1,3,2,0,1,0,1,19,66,7,4,3,0,3,17,1498.0
587,10,485,4,10,4,5,40,1,3,2,0,1,0,1,17,57,7,0,3,2,2,49,1673.0
588,10,231,3,14,4,5,102,3,0,0,1,0,0,1,8,70,11,0,1,2,2,55,609.0
589,2,385,1,16,3,5,134,1,3,2,0,1,0,1,16,47,4,4,3,0,3,21,1770.0
590,2,434,0,14,3,5,102,3,0,0,1,0,0,1,16,46,11,0,1,2,2,49,739.0
591,10,206,3,14,4,5,102,1,3,2,0,0,0,0,24,4,10,0,3,2,0,78,949.0
592,4,237,0,2,1,5,39,3,0,0,1,0,0,1,1,30,4,0,3,2,2,54,603.0
593,15,310,3,14,5,5,120,1,3,2,0,0,0,1,19,66,4,4,3,0,3,17,1699.0
594,10,526,3,16,1,4,138,1,3,2,0,0,0,1,11,36,8,0,1,2,2,49,529.0
595,10,198,3,14,3,5,108,3,0,0,0,0,0,1,14,37,11,0,1,2,2,49,459.0
596,10,474,0,7,3,5,37,1,3,2,1,1,0,1,18,62,10,0,3,2,2,55,2025.0
597,10,487,3,10,3,5,61,1,3,2,0,1,0,1,16,47,7,0,3,2,2,57,1474.0
598,4,278,0,5,3,5,34,1,3,2,1,0,0,1,16,46,7,0,3,2,2,55,1670.0
599,4,350,5,14,3,5,89,1,3,2,1,0,0,1,19,66,7,0,3,2,3,73,1763.0
600,7,112,3,14,3,5,70,1,3,2,0,0,0,1,18,62,7,0,3,2,2,55,1219.0
601,7,363,3,14,1,5,93,3,0,0,0,0,0,1,15,38,8,0,1,2,2,55,668.48
602,0,57,3,10,1,5,55,1,3,2,0,0,0,1,2,24,2,0,0,2,2,45,329.0
603,11,272,1,16,5,5,161,1,3,2,0,0,0,1,18,59,4,4,3,0,3,33,2199.0
604,4,547,3,14,1,2,99,3,0,0,0,0,0,1,11,36,11,0,1,2,0,93,465.0
605,11,177,1,14,5,5,68,0,12,9,0,0,0,1,19,66,7,5,3,0,3,21,2299.0
606,16,451,3,14,3,5,102,1,3,2,0,1,0,1,16,55,7,0,3,2,2,49,1399.0
607,10,203,3,14,2,5,117,1,3,2,0,0,0,1,16,46,11,0,1,2,2,55,564.0
608,10,586,0,14,3,5,84,1,3,2,1,1,0,1,19,66,7,0,3,2,2,57,1299.0
609,0,432,3,10,1,5,55,3,0,0,0,0,0,1,7,86,4,0,0,2,2,44,349.0
610,10,480,3,14,7,5,120,0,12,9,0,1,0,1,22,92,11,0,3,2,3,69,4899.0
611,4,254,1,14,5,5,123,1,3,2,0,0,0,1,17,58,11,0,1,2,3,30,879.01
612,4,547,3,14,1,2,99,3,0,0,0,0,0,1,11,36,11,0,1,2,2,49,443.9
613,4,239,3,14,1,2,106,3,0,0,0,0,0,1,11,36,11,0,1,2,2,49,359.0
614,4,281,3,14,1,2,78,3,0,0,0,0,0,1,17,48,8,0,1,2,2,55,869.0
615,2,138,1,16,3,5,143,1,3,2,0,0,0,1,19,66,4,4,3,0,3,17,1168.0
616,4,547,3,14,1,2,99,1,3,2,0,0,0,1,16,46,4,0,3,2,0,93,569.0
617,7,112,4,14,3,5,70,1,3,2,0,0,0,1,18,62,10,0,3,2,2,55,1389.0
618,11,184,1,14,5,5,141,1,3,2,0,0,0,1,19,66,7,4,3,0,3,22,2267.86
619,0,88,0,2,1,1,25,3,0,0,1,1,0,1,7,23,2,0,0,2,2,43,379.0
620,7,366,3,10,3,5,110,3,0,0,0,0,0,1,17,48,7,0,3,2,2,55,1124.0
621,10,467,3,10,3,7,59,1,3,2,0,0,0,1,14,41,7,0,3,2,2,49,1465.0
622,4,247,3,14,1,5,102,1,3,2,0,0,0,1,7,53,11,0,1,2,0,78,776.0
623,5,296,3,14,3,5,102,3,0,0,0,0,0,1,16,46,7,0,3,2,2,55,799.0
624,7,112,3,14,1,7,74,3,0,0,0,0,0,1,14,41,8,0,1,2,2,49,932.0
625,10,209,3,14,3,5,102,1,3,2,0,0,0,1,18,62,11,0,1,2,3,8,899.0
626,12,413,3,10,0,5,40,1,3,2,0,0,0,1,5,16,2,0,0,2,2,42,239.0
627,10,210,3,14,1,4,102,1,3,2,0,0,0,1,16,46,4,0,3,2,2,55,468.0
628,2,374,0,7,2,5,49,1,3,2,1,0,0,1,16,46,11,0,1,2,2,55,639.01
629,4,577,3,14,3,5,84,1,3,2,0,0,0,1,19,66,7,0,3,2,3,17,1820.0
630,2,599,4,10,5,5,10,1,3,2,0,0,0,1,18,62,10,0,3,2,2,55,1900.0
631,4,256,1,14,5,5,126,1,3,2,0,0,0,1,19,66,7,4,3,0,3,18,1479.0
632,10,528,3,14,1,5,68,1,3,2,0,0,0,1,7,53,7,0,3,2,2,109,829.0
633,10,232,3,14,1,5,102,1,3,2,0,0,0,1,11,36,11,0,1,2,3,9,579.0
634,2,560,3,14,3,5,84,3,0,0,0,0,0,1,2,22,11,0,1,2,2,45,399.0
635,2,539,3,14,3,5,83,1,3,2,0,0,0,1,16,47,11,0,1,2,3,17,906.62
636,4,576,4,7,3,5,23,2,11,7,1,0,0,1,7,53,7,0,3,2,2,109,1869.0
637,10,196,3,10,0,5,42,3,0,0,0,0,0,1,7,21,2,0,0,2,2,43,249.0
638,10,494,0,7,3,5,37,1,3,2,1,1,0,1,18,62,7,0,3,2,2,55,1757.42
639,4,577,3,14,5,5,89,0,12,9,1,0,0,1,19,66,11,0,3,2,3,17,2399.0
640,10,291,1,14,3,5,120,1,3,2,0,1,0,1,19,66,4,4,3,0,3,19,1109.0
641,7,39,3,15,3,5,125,3,2,1,0,0,0,0,21,11,11,0,1,2,0,88,520.9
642,10,472,4,10,5,5,14,1,3,2,0,1,0,1,18,62,10,0,3,2,2,55,2450.0
643,2,383,1,14,3,4,120,1,3,2,0,1,0,1,19,66,11,0,1,2,3,18,1169.0
644,0,127,3,14,1,5,117,3,0,0,0,0,0,1,11,36,8,0,1,2,2,49,450.0
645,10,196,3,10,1,5,43,3,0,0,0,0,0,1,7,21,2,0,0,2,2,42,274.0
646,0,430,4,10,3,5,68,1,3,2,0,1,0,1,16,46,7,0,3,2,2,41,919.0
647,14,85,1,10,5,5,80,1,3,2,0,0,0,1,19,66,7,0,3,2,3,21,2599.0
648,16,340,3,7,3,5,20,1,3,2,0,0,0,1,14,41,7,0,3,2,2,49,1213.0
649,10,493,4,5,3,5,36,1,3,2,0,1,0,1,18,62,7,0,3,2,2,55,1584.0
650,2,379,1,16,7,5,159,1,3,2,0,1,0,1,18,59,10,0,3,2,3,24,2799.0
651,0,54,1,14,3,2,117,1,3,2,0,0,0,1,16,47,11,0,1,2,3,17,709.0
652,4,576,4,7,3,5,20,1,3,2,0,0,0,1,7,53,7,0,3,2,2,109,1449.9
653,11,162,1,14,3,5,102,1,3,2,0,0,0,1,19,66,4,4,3,0,3,18,1191.8
654,7,50,3,14,1,4,72,3,0,0,0,0,0,1,11,36,8,0,1,2,2,49,364.9
655,16,442,3,14,3,5,84,1,3,2,0,1,0,1,16,46,8,0,1,2,2,55,1064.0
656,4,247,3,14,3,5,102,1,3,2,0,0,0,1,8,70,7,0,3,2,0,78,919.0
657,4,247,3,14,5,5,102,1,3,2,0,0,0,1,8,70,7,5,3,0,0,78,1135.0
658,10,225,1,14,3,5,149,1,3,2,0,1,0,1,17,58,4,4,3,0,3,29,1196.0
659,4,56,1,16,7,5,167,0,12,9,0,1,0,1,19,66,10,4,3,0,3,22,3147.37
660,4,290,3,10,3,5,52,1,3,2,0,0,0,1,15,44,7,0,3,2,2,49,1229.0
661,10,229,3,14,1,5,102,3,0,0,0,0,0,1,2,22,8,0,1,2,2,45,419.0
662,10,211,3,14,1,5,102,1,3,2,0,0,0,1,14,41,8,0,1,2,2,49,535.0
663,7,14,3,14,2,5,87,3,3,2,0,0,0,1,11,36,11,0,1,2,0,95,539.0
664,11,172,1,16,3,5,131,1,3,2,0,0,0,1,19,66,4,4,3,0,3,21,1486.77
665,16,411,3,14,1,5,93,3,0,0,0,0,0,1,12,37,4,0,3,2,2,49,498.0
666,4,277,3,14,3,5,89,1,3,2,0,0,0,1,16,46,11,0,1,2,2,55,955.0
667,7,19,3,14,3,5,93,1,3,2,0,0,0,1,18,62,11,0,1,2,0,78,745.0
668,16,452,3,14,3,5,84,1,3,2,0,1,0,1,16,46,7,0,3,2,2,55,1258.0
669,0,58,3,14,1,2,93,3,0,0,0,0,0,1,11,36,4,0,3,2,2,49,412.0
670,13,429,4,8,3,6,26,3,5,5,1,0,0,1,19,64,7,0,3,2,2,60,1867.85
671,10,525,3,14,3,5,76,1,3,2,0,0,0,1,16,46,4,4,3,0,0,95,817.95
672,10,585,0,7,3,5,31,1,3,2,1,1,0,1,16,46,7,0,3,2,2,55,1034.0
673,10,207,3,14,1,5,102,3,0,0,0,0,0,0,13,78,4,0,3,2,0,84,349.0
674,7,329,0,10,1,5,57,1,3,2,1,1,0,1,15,38,4,0,3,2,3,14,699.0
675,11,165,1,14,5,5,117,1,3,2,0,0,0,1,19,66,7,4,3,0,3,17,1294.0
676,2,611,4,10,3,5,10,1,3,2,0,0,0,1,16,46,7,0,3,2,2,55,1135.0
677,7,102,0,2,3,1,40,3,0,0,1,0,0,1,2,22,3,0,0,2,2,45,495.0
678,9,195,4,14,3,5,9,1,3,2,0,1,0,1,8,70,10,0,3,2,2,55,2299.0
679,0,80,1,14,5,5,120,1,3,2,0,0,0,1,16,47,7,0,3,2,3,18,1299.0
680,11,192,1,14,3,5,102,1,3,2,0,0,0,1,16,47,7,0,3,2,3,17,997.9
681,2,268,3,14,1,5,72,3,0,0,0,0,0,1,2,22,4,0,3,2,2,45,419.0
682,4,55,1,14,5,5,146,1,3,2,0,0,0,1,16,47,4,4,3,0,3,21,2051.0
683,7,46,3,16,1,5,120,1,3,2,0,1,0,1,11,36,7,0,3,2,0,90,699.0
684,10,587,0,7,3,5,19,1,3,2,1,1,0,1,8,70,10,0,3,2,2,109,1499.0
685,4,55,1,14,5,5,153,1,3,2,0,0,0,1,20,67,7,4,3,0,3,22,2813.75
686,7,50,3,14,1,5,72,3,0,0,0,0,0,1,16,46,8,0,1,2,0,77,612.61
687,4,239,3,14,1,5,102,3,0,0,0,0,0,1,11,36,11,0,1,2,0,95,545.67
688,7,43,3,16,2,5,128,1,3,2,0,1,0,0,15,0,12,0,1,2,0,100,569.0
689,10,506,3,14,1,5,93,3,0,0,0,0,0,1,7,19,8,0,1,2,2,47,318.0
690,0,91,3,10,1,1,45,3,0,0,0,0,0,1,7,19,2,0,0,2,2,47,375.0
691,10,221,3,10,1,5,61,1,3,2,0,0,0,1,16,46,7,0,3,2,2,55,699.0
692,7,595,5,16,3,5,144,1,3,2,0,0,0,1,19,66,8,0,1,2,3,66,1907.99
693,10,472,0,10,3,5,42,3,8,4,1,0,0,1,18,62,7,0,3,2,2,55,2590.0
694,16,411,3,7,3,5,49,1,3,2,0,1,0,1,16,46,7,0,3,2,2,55,973.0
695,0,496,2,2,1,5,40,3,0,0,0,0,0,1,7,20,2,0,0,2,2,42,269.0
696,10,590,0,10,5,5,38,1,3,2,1,0,0,1,18,62,10,0,3,2,2,55,1749.0
697,2,99,0,5,1,1,20,1,3,2,1,0,0,1,0,31,3,0,0,2,2,48,669.0
698,16,346,4,7,5,5,36,1,3,2,1,0,0,1,16,55,10,0,3,2,2,49,1877.0
699,7,18,3,14,1,5,93,1,3,2,0,1,0,1,18,62,8,0,1,2,0,78,689.0
700,4,248,1,14,3,5,122,1,3,2,0,0,0,1,16,47,11,0,1,2,3,17,819.0
701,10,207,3,14,1,5,102,1,3,2,0,0,0,0,20,11,7,0,3,2,0,78,399.0
702,10,206,3,14,3,5,102,3,0,0,0,0,0,0,24,4,11,0,1,2,0,96,429.0
703,10,516,3,14,1,5,93,1,3,2,0,0,0,1,16,46,11,4,1,0,2,55,621.45
704,10,522,3,14,1,4,76,3,0,0,0,0,0,1,11,36,8,0,1,2,2,49,450.0
705,4,551,3,14,3,5,99,1,3,2,0,0,0,1,16,46,7,0,3,2,2,55,795.0
706,0,423,0,7,3,5,55,1,3,2,1,1,0,1,7,53,7,0,3,2,2,109,999.0
707,10,463,5,14,5,7,99,1,3,2,0,0,0,1,16,55,10,0,3,2,3,72,1855.0
708,10,484,3,10,3,5,68,1,3,2,0,0,0,1,14,43,7,0,3,2,2,49,1191.0
709,7,45,3,16,2,5,132,1,3,2,0,1,0,0,16,1,12,0,1,2,0,78,655.01
710,10,291,1,14,3,5,120,1,3,2,0,1,0,1,19,66,4,4,3,0,3,18,1249.0
711,4,279,3,10,3,2,58,1,3,2,0,0,0,1,19,49,7,0,3,2,3,11,1089.0
712,4,551,3,14,3,2,82,1,3,2,0,0,0,1,16,46,11,0,1,2,2,55,726.0
713,2,535,3,10,1,5,49,1,3,2,0,0,0,1,2,22,2,0,0,2,2,45,298.0
714,4,281,3,14,5,5,78,1,3,2,0,0,0,1,17,48,10,0,3,2,2,55,1426.66
715,10,476,3,10,3,5,73,1,3,2,0,1,0,1,16,46,7,0,3,2,3,8,857.07
716,4,281,3,14,3,5,76,1,3,2,0,0,0,1,17,48,7,0,3,2,2,55,1179.0
717,10,0,3,14,1,5,100,3,0,0,0,0,0,0,11,6,8,0,1,2,0,86,298.0
718,12,416,3,10,1,5,40,1,3,3,0,1,0,1,10,14,2,0,1,2,2,43,265.0
719,7,364,3,16,3,5,127,1,3,2,0,0,0,1,18,62,7,0,3,2,3,11,1200.0
720,10,472,4,10,3,5,17,2,8,4,0,1,0,1,16,55,10,0,3,2,2,49,1686.64
721,7,329,0,7,3,5,53,3,0,0,1,1,0,1,16,46,7,0,3,2,2,55,836.6
722,10,469,4,10,3,5,33,1,3,2,0,1,0,1,16,46,7,0,3,2,2,55,1499.0
723,4,56,1,16,7,5,165,0,12,9,0,0,0,1,19,66,11,4,3,0,3,22,3659.4
724,11,164,1,16,3,5,131,1,3,2,0,0,0,1,19,66,4,4,3,0,3,18,1348.48
725,10,517,3,14,1,4,76,3,0,0,0,0,0,1,16,46,11,0,1,2,2,55,489.9
726,4,247,3,14,3,5,102,1,3,2,0,0,0,1,7,53,4,4,3,0,0,78,719.0
727,4,243,0,7,1,5,62,1,3,2,1,0,0,1,15,38,11,0,1,2,2,55,649.0
728,4,245,3,14,3,2,111,3,0,0,0,0,0,1,16,46,11,0,1,2,0,101,589.52
729,7,11,3,14,1,5,93,1,3,2,0,0,0,0,21,11,11,0,1,2,0,77,489.0
730,0,355,1,16,5,5,162,1,3,2,0,1,0,1,17,58,4,4,3,0,3,21,1935.0
731,4,239,3,14,4,5,106,3,0,0,0,0,0,1,16,46,11,0,1,2,2,55,649.0
732,7,12,3,14,2,5,93,1,3,2,0,0,0,0,21,12,4,4,3,0,0,77,650.0
733,0,128,3,14,1,5,117,3,0,0,0,0,0,1,16,46,8,0,1,2,2,55,559.0
734,10,453,3,7,3,5,44,1,3,2,0,1,0,1,16,46,7,0,3,2,2,55,960.0
735,10,519,3,14,1,5,71,1,3,2,0,0,0,1,18,62,11,0,1,2,2,55,779.0
736,7,593,5,14,5,5,125,1,3,2,0,0,0,1,19,66,7,0,3,2,3,68,2419.0
737,4,244,0,7,3,5,51,1,3,2,1,0,0,1,7,53,11,0,1,2,2,109,659.0
738,11,177,1,14,5,5,68,1,3,2,0,0,0,1,19,66,7,4,3,0,3,21,2094.48
739,0,76,3,14,1,5,117,3,0,0,0,0,0,1,11,36,8,0,1,2,2,49,410.8
740,4,255,3,14,3,5,84,1,3,2,0,0,0,1,18,62,4,4,3,0,3,14,1207.0
741,4,547,3,14,3,5,84,3,0,0,0,0,0,1,11,36,7,0,3,2,2,49,665.0
742,16,443,3,10,3,5,25,1,3,2,1,1,0,1,16,46,7,0,3,2,2,55,1535.0
743,10,144,0,10,3,5,61,1,3,2,1,0,0,1,16,46,7,0,3,2,2,55,999.0
744,10,481,5,14,5,5,120,0,12,9,0,1,0,1,19,64,11,0,3,2,3,72,3299.0
745,0,91,3,10,0,1,60,3,0,0,0,0,0,1,7,21,2,0,0,2,2,43,330.0
746,15,309,4,7,5,5,1,1,3,2,0,0,0,1,18,62,7,0,3,2,2,55,1649.0
747,7,50,3,14,3,5,72,1,3,2,0,0,0,1,11,36,7,0,3,2,2,49,539.0
748,4,279,3,10,3,5,55,3,0,0,0,0,0,1,16,46,7,0,3,2,2,55,1126.71
749,7,598,5,16,5,7,143,1,3,2,0,1,0,1,20,91,7,0,3,2,3,67,4389.0
750,10,304,2,2,1,5,40,3,0,0,1,0,0,1,7,21,4,0,3,2,2,43,475.0
751,7,112,3,14,3,5,70,1,3,2,0,0,0,1,15,44,7,0,3,2,2,49,1900.0
752,2,566,3,14,1,4,119,3,0,0,0,0,0,1,14,43,11,0,1,2,3,28,579.0
753,10,483,4,10,1,5,61,1,3,2,0,0,0,1,14,41,5,0,3,2,2,49,1096.0
754,2,358,3,14,1,5,115,3,0,0,0,0,0,1,18,62,7,0,3,2,2,55,849.9
755,10,588,0,7,3,5,31,2,11,7,1,1,0,1,8,42,7,0,3,2,2,52,1199.0
756,7,35,3,14,3,5,102,1,3,2,0,1,0,1,16,47,4,4,3,0,3,17,1099.0
757,7,593,5,14,3,7,123,1,3,2,0,0,0,1,17,58,7,0,3,2,3,65,1561.0
758,4,56,1,14,5,5,167,0,12,9,0,1,0,1,19,66,7,4,3,0,3,22,2868.99
759,0,58,3,14,1,5,93,3,0,0,0,0,0,1,16,46,7,0,3,2,2,55,599.0
760,10,291,1,14,3,5,120,1,3,2,0,1,0,1,19,66,4,4,3,0,3,17,1048.0
761,4,283,4,5,5,5,18,1,3,2,0,0,0,1,19,64,7,0,3,2,2,55,1859.0
762,6,331,4,4,3,1,10,3,7,6,1,0,0,1,3,52,7,0,3,2,2,54,1559.0
763,2,613,4,7,3,5,20,2,11,7,0,1,0,1,16,46,7,0,3,2,2,55,1129.0
764,4,274,3,7,1,5,59,3,0,0,0,0,0,1,11,36,8,0,1,2,2,49,849.0
765,0,497,3,7,1,5,55,3,0,0,0,0,0,1,14,41,4,0,3,2,2,49,655.0
766,2,573,3,16,1,5,138,3,0,0,0,0,0,1,2,87,11,0,1,2,3,8,470.34
