,Company,Product,TypeName,Inches,Ram,OS,Weight,Screen,ScreenW,ScreenH,Touchscreen,IPSpanel,RetinaDisplay,CPU_company,CPU_freq,CPU_model,PrimaryStorage,SecondaryStorage,PrimaryStorageType,SecondaryStorageType,GPU_company,GPU_model,Price_euros
767,4,254,1,14,5,5,133,0,12,9,1,1,0,1,17,58,4,4,3,0,3,31,1099.0
768,15,309,4,7,3,5,32,1,3,2,1,0,0,1,18,62,7,0,3,2,2,55,1599.0
769,0,61,3,14,1,2,93,3,0,0,0,0,0,1,2,87,11,0,1,2,2,46,298.0
770,4,245,3,14,5,5,109,1,3,2,0,0,0,1,18,62,7,0,3,2,0,101,1181.27
771,15,309,0,12,5,5,62,1,3,2,1,0,0,1,18,62,7,0,3,2,0,79,1799.0
772,16,436,3,10,1,5,64,3,0,0,0,1,0,1,14,41,4,0,3,2,2,49,1020.0
773,4,256,1,14,3,5,126,1,3,2,0,0,0,1,19,66,11,0,1,2,3,17,1099.0
774,7,110,4,5,1,5,27,3,0,0,0,0,0,1,14,41,7,0,3,2,2,49,1244.0
775,2,375,0,14,4,5,109,1,3,2,1,0,0,1,18,62,12,0,1,2,3,14,839.0
776,10,479,3,14,5,7,120,0,12,9,0,0,0,1,18,60,10,0,3,2,3,67,2370.0
777,0,430,3,10,1,5,68,1,3,2,0,1,0,1,15,38,4,0,3,2,2,55,636.0
778,14,85,1,10,5,5,80,1,3,2,0,0,0,1,19,66,10,0,3,2,3,21,2899.0
779,2,544,3,14,3,5,84,3,3,2,0,0,0,1,2,84,4,0,3,2,2,46,581.9
780,4,56,1,16,7,5,167,1,3,2,0,1,0,1,19,66,11,4,3,0,3,23,3588.8
781,2,390,1,16,5,5,163,1,3,2,0,1,0,1,17,58,7,4,3,0,3,22,2350.0
782,16,449,4,10,5,5,46,1,3,2,0,1,0,1,17,57,10,0,3,2,3,10,1764.0
783,10,197,3,14,3,4,102,3,0,0,0,0,0,1,7,25,11,0,1,2,2,44,329.0
784,10,469,4,10,5,5,61,1,3,2,0,0,0,1,18,62,10,0,3,2,2,55,2299.0
785,11,174,1,10,5,5,55,1,3,2,0,1,0,1,19,66,7,4,3,0,3,21,1891.0
786,11,159,1,14,3,5,102,1,3,2,0,0,0,1,16,47,4,4,3,0,3,17,1089.0
787,10,291,1,14,1,5,117,1,3,2,0,1,0,1,19,66,11,0,1,2,3,17,999.0
788,0,356,1,16,5,5,162,1,3,2,0,1,0,1,19,66,7,4,3,0,3,21,2299.0
789,4,256,1,14,3,5,126,1,3,2,0,0,0,1,16,47,7,0,3,2,3,17,985.0
790,2,132,1,14,3,5,105,1,3,2,0,0,0,1,19,66,4,4,3,0,3,37,1339.0
791,17,263,3,10,1,5,22,3,3,2,0,0,0,1,2,22,2,0,0,2,2,45,202.9
792,10,474,0,7,3,5,37,1,3,2,1,1,0,1,18,62,10,0,3,2,2,55,1970.0
793,10,582,0,14,3,5,91,1,3,2,1,0,0,1,16,46,7,0,3,2,0,102,959.0
794,1,298,4,3,3,3,3,3,6,4,0,1,1,1,3,26,10,0,0,2,2,51,1165.0
795,10,472,0,10,3,5,42,3,8,4,1,1,0,1,16,46,7,0,3,2,2,55,2330.0
796,2,377,3,10,1,5,57,3,0,0,0,0,0,1,2,22,2,0,0,2,2,45,299.0
797,4,277,3,14,3,5,80,3,0,0,0,0,0,1,16,46,4,0,3,2,2,55,810.0
798,10,590,0,9,3,5,38,1,3,2,1,1,0,1,18,62,7,0,3,2,2,55,1349.0
799,4,551,3,14,3,5,84,1,3,2,0,0,0,1,11,36,7,0,3,2,0,94,739.0
800,7,595,5,14,3,5,144,1,3,2,0,0,0,1,19,66,7,0,3,2,3,68,2064.9
801,2,360,3,14,3,5,115,1,3,2,0,0,0,1,16,46,7,0,3,2,2,55,1099.0
802,4,576,4,7,3,5,30,1,3,2,0,0,0,1,16,46,7,0,3,2,2,55,1499.0
803,4,577,3,14,3,5,89,0,12,9,1,0,0,1,16,47,7,0,3,2,3,17,1749.0
804,4,273,2,2,1,5,57,3,0,0,0,0,0,1,2,87,4,0,3,2,2,46,744.0
805,7,110,2,5,3,5,27,3,0,0,0,0,0,1,17,48,7,0,3,2,2,55,1389.0
806,16,411,3,14,1,5,93,3,0,0,0,0,0,1,14,41,8,0,1,2,2,49,780.0
807,7,15,3,14,3,5,87,3,0,0,0,0,0,0,16,3,12,0,1,2,0,97,629.0
808,4,256,1,14,5,5,126,0,12,9,0,0,0,1,19,66,10,0,3,2,3,18,1679.0
809,10,203,3,14,1,5,117,1,3,2,0,0,0,1,16,46,11,0,1,2,3,7,609.0
810,7,319,1,16,4,5,157,1,3,2,0,1,0,1,19,66,11,0,1,2,0,108,1749.0
811,11,152,1,16,5,5,140,1,3,2,0,0,0,1,19,66,10,4,3,0,3,22,2415.0
812,15,309,4,7,3,5,1,1,3,2,0,0,0,1,16,46,7,0,3,2,2,55,1499.0
813,4,551,3,14,3,5,82,1,3,2,0,0,0,1,18,62,11,0,1,2,3,16,961.0
814,4,547,3,14,3,5,99,1,3,2,0,0,0,1,16,46,7,0,3,2,0,93,789.81
815,10,488,4,10,3,5,33,1,3,2,0,0,0,1,18,62,7,0,3,2,2,55,1859.0
816,14,86,4,5,5,5,30,0,12,9,1,1,0,1,16,62,10,0,3,2,2,55,1799.0
817,7,89,2,2,1,1,23,3,0,0,0,0,0,1,7,21,1,0,0,2,2,43,385.0
818,4,56,1,16,5,5,165,1,3,2,0,1,0,1,19,66,4,4,3,0,3,21,2505.02
819,4,275,3,10,1,5,65,3,0,0,0,0,0,1,14,41,8,0,1,2,2,49,755.0
820,10,510,3,14,1,5,93,3,0,0,0,0,0,1,11,36,8,0,1,2,2,49,489.9
821,16,445,4,10,1,5,25,3,0,0,0,0,0,1,16,46,4,0,3,2,2,55,1090.0
822,10,491,4,10,3,5,13,1,3,2,0,1,0,1,18,62,10,0,3,2,2,55,2499.0
823,11,160,1,14,3,5,117,1,3,2,0,0,0,1,16,47,7,0,3,2,3,17,1199.0
824,10,472,4,10,3,5,13,1,3,2,0,1,0,1,16,46,7,0,0,2,2,55,1875.0
825,16,411,3,10,1,5,64,3,0,0,0,0,0,1,12,82,4,0,3,2,2,47,499.0
826,2,600,0,7,3,5,10,1,3,2,1,0,0,1,16,46,7,0,3,2,2,55,1358.0
827,4,275,3,10,1,5,65,3,0,0,0,0,0,1,11,36,8,0,1,2,2,49,585.0
828,0,89,2,2,1,1,35,3,0,0,0,1,0,1,7,21,2,0,0,2,2,43,355.0
829,0,430,3,10,3,5,49,1,3,2,0,1,0,1,15,38,4,0,3,2,2,55,619.0
830,14,85,1,16,7,5,153,0,12,9,1,0,0,1,20,67,10,0,3,2,3,24,5499.0
831,10,491,4,10,5,5,10,2,8,4,0,1,0,1,17,57,10,0,3,2,2,49,2099.0
832,2,538,3,14,1,2,93,1,3,2,0,0,0,1,16,46,11,0,1,2,3,6,519.0
833,10,483,3,10,3,5,61,1,3,2,0,0,0,1,14,41,7,0,3,2,2,49,1186.0
834,10,469,3,10,3,5,33,1,3,2,0,1,0,1,17,48,7,0,3,2,2,55,1650.0
835,4,55,1,14,5,5,146,1,3,2,0,0,0,1,19,66,7,4,3,0,3,22,2774.63
836,2,401,1,16,5,5,140,1,3,2,0,0,0,1,19,66,7,4,3,0,3,22,2419.0
837,16,411,3,14,1,5,84,3,0,0,0,0,0,1,15,38,8,0,1,2,2,55,669.0
838,10,305,3,10,1,1,49,3,0,0,0,0,0,1,7,23,1,0,0,2,2,43,325.0
839,2,378,3,14,3,5,109,1,3,2,0,0,0,1,16,46,4,0,1,2,2,55,590.0
840,2,399,1,16,5,5,134,1,3,2,0,0,0,1,17,58,10,4,3,0,3,21,1799.0
841,4,56,1,16,7,5,167,1,3,2,0,1,0,1,19,66,10,4,3,0,3,22,3072.89
842,7,364,3,16,3,5,127,3,2,1,0,0,0,1,16,46,11,0,1,2,3,11,910.0
843,4,547,3,14,3,5,99,3,0,0,0,0,0,1,16,46,4,0,3,2,2,55,713.99
844,7,111,4,10,3,7,50,1,3,2,0,0,0,1,16,55,10,0,3,2,2,49,1870.0
845,4,547,3,14,1,5,99,1,3,2,0,0,0,1,18,62,7,0,3,2,0,93,739.0
846,7,102,0,2,1,1,40,3,0,0,1,0,0,1,2,22,2,0,0,2,2,45,615.0
847,2,605,4,7,3,5,45,1,3,2,0,1,0,1,14,41,10,0,3,2,3,13,1026.0
848,7,114,0,7,3,5,29,1,3,2,1,0,0,1,16,46,7,0,3,2,2,55,2277.0
849,7,111,4,10,3,5,50,1,3,2,0,0,0,1,16,55,10,0,3,2,2,49,1468.0
850,7,50,3,14,1,4,72,3,0,0,0,0,0,1,7,21,4,0,3,2,2,43,299.0
851,2,393,1,14,5,5,93,1,3,2,0,0,0,1,19,66,4,4,3,0,3,21,1899.0
852,4,251,3,16,3,2,139,1,3,2,0,0,0,1,18,62,11,0,1,2,0,101,865.0
853,10,468,4,10,3,5,81,1,3,2,0,1,0,1,19,66,7,0,3,2,3,16,1903.0
854,2,265,3,14,3,5,109,1,3,2,0,1,0,1,18,62,7,0,3,2,3,25,787.0
855,4,281,3,14,3,5,76,1,3,2,0,0,0,1,16,46,4,0,3,2,2,55,945.0
856,2,557,3,14,1,5,84,3,0,0,0,0,0,1,2,87,11,0,1,2,2,46,449.0
857,7,114,0,7,3,5,29,1,3,2,1,0,0,1,19,64,7,0,3,2,2,55,2559.0
858,4,241,3,7,3,5,56,1,3,2,1,0,0,1,14,41,11,0,1,2,2,49,649.0
859,10,198,3,14,1,4,102,1,3,2,0,0,0,1,11,36,11,0,1,2,2,49,469.0
860,10,456,3,14,3,5,109,1,3,2,0,1,0,1,16,46,11,0,1,2,2,55,850.66
861,7,112,3,14,3,5,70,1,3,2,0,0,0,1,17,48,7,0,3,2,0,103,1349.0
862,16,338,3,7,1,5,7,1,3,2,0,0,0,1,16,46,4,0,3,2,2,55,1285.0
863,10,291,1,14,3,4,120,1,3,2,0,1,0,1,16,47,11,0,1,2,3,17,1017.0
864,4,576,4,7,5,5,30,2,11,7,1,0,0,1,16,65,10,0,3,2,2,60,2240.0
865,7,370,3,14,1,5,90,1,3,2,0,0,0,1,14,41,8,0,1,2,2,49,910.0
866,16,348,4,7,3,5,20,3,0,0,0,0,0,1,14,41,7,0,3,2,2,49,1095.0
867,10,474,0,7,3,5,37,1,3,2,1,1,0,1,18,62,7,0,3,2,2,55,1950.0
868,0,433,3,10,3,5,52,1,3,2,0,1,0,1,16,46,7,0,3,2,2,55,902.0
869,4,350,5,14,3,5,104,1,3,2,0,0,0,1,19,66,11,0,1,2,3,73,1778.0
870,10,460,3,14,1,5,116,3,0,0,0,0,0,1,16,46,8,0,1,2,2,55,1055.0
871,10,198,3,14,1,4,102,1,3,2,0,0,0,1,11,36,11,0,1,2,0,95,479.0
872,16,441,3,14,3,5,84,1,3,2,0,1,0,1,18,62,7,0,3,2,2,55,1388.0
873,10,475,3,7,1,5,44,1,3,2,0,1,0,1,15,38,5,0,3,2,2,55,735.0
874,15,309,4,12,5,5,23,1,3,2,0,0,0,1,18,62,7,0,3,2,3,14,1849.0
875,4,283,4,5,3,5,55,1,3,2,0,0,0,1,19,64,7,0,3,2,2,55,1690.0
876,2,559,3,14,1,2,84,3,0,0,0,0,0,1,2,87,11,0,1,2,2,46,398.99
877,18,303,4,7,3,5,29,1,3,2,0,1,0,1,14,41,7,0,3,2,3,14,935.0
878,4,551,3,14,1,5,99,1,3,2,0,0,0,1,16,46,4,4,3,0,3,14,912.5
879,7,363,3,14,1,5,87,1,3,2,0,0,0,1,16,46,7,0,3,2,2,55,839.0
880,7,114,0,7,1,5,29,1,3,2,1,0,0,1,16,46,7,0,3,2,2,55,1700.0
881,7,330,0,14,1,5,109,3,0,0,1,0,0,1,16,46,8,0,1,2,2,55,684.8
882,2,537,3,11,1,5,59,3,0,0,0,0,0,1,2,22,2,0,0,2,2,45,348.0
883,10,218,3,14,3,5,102,1,3,2,0,1,0,1,16,55,11,0,1,2,3,14,669.0
884,4,238,3,14,1,5,102,3,0,0,0,0,0,1,7,86,8,0,1,2,2,42,369.0
885,7,114,0,7,1,5,29,1,3,2,1,0,0,1,16,46,7,0,3,2,2,55,1799.0
886,4,547,3,14,1,2,99,3,0,0,0,0,0,1,11,36,11,0,1,2,0,94,455.7
887,2,405,1,16,4,5,102,1,3,2,0,0,0,1,16,47,4,4,3,0,3,17,1369.9
888,0,95,2,2,1,1,25,3,0,0,0,1,0,1,7,21,2,0,0,2,2,43,297.0
889,10,199,3,16,1,5,138,3,2,1,0,0,0,0,13,5,8,0,1,2,0,85,379.0
890,7,372,3,10,1,5,80,1,3,2,0,0,0,1,16,46,4,0,3,2,2,55,1265.0
891,7,126,0,7,5,5,42,2,11,7,1,0,0,1,18,62,7,0,3,2,2,55,1399.0
892,15,309,4,12,3,5,17,1,3,2,0,0,0,1,18,62,7,0,3,2,2,55,1699.0
893,10,469,4,10,3,5,33,1,3,2,0,1,0,1,16,46,7,0,3,2,2,55,1799.0
894,11,182,1,16,5,5,118,0,12,9,0,1,0,1,17,58,10,5,3,0,3,21,2649.0
895,16,337,3,7,3,5,7,1,3,2,0,0,0,1,16,46,7,0,3,2,2,55,1475.0
896,4,256,1,14,3,2,126,1,3,2,0,0,0,1,19,66,11,0,1,2,3,20,929.0
897,7,363,3,14,3,5,87,1,3,2,0,0,0,1,18,62,11,0,1,2,3,11,900.0
898,4,547,3,14,1,5,99,3,0,0,0,0,0,1,11,36,11,0,1,2,0,94,614.0
899,4,281,3,14,3,5,76,1,3,2,0,0,0,1,17,48,8,0,1,2,2,55,935.0
900,4,576,0,7,3,5,24,2,11,7,1,0,0,1,4,69,10,0,3,2,2,54,2013.1
901,2,146,1,16,7,5,155,1,3,2,0,1,0,1,18,59,7,1,3,3,3,35,1279.0
902,4,576,0,7,5,5,22,1,3,2,1,0,0,1,4,69,7,0,3,2,2,54,1649.0
903,10,472,4,10,3,5,13,1,3,2,0,1,0,1,18,62,7,0,0,2,2,55,2049.0
904,10,471,3,14,3,5,80,1,3,2,0,1,0,1,16,46,10,0,3,2,2,55,1962.99
905,9,194,4,14,5,5,8,1,3,2,1,1,0,1,18,62,10,0,3,2,2,55,2099.0
906,7,116,2,5,3,5,27,1,3,2,0,0,0,1,18,62,10,0,3,2,2,55,1483.0
907,0,98,3,14,1,1,102,1,3,2,0,1,0,1,6,18,1,0,0,2,2,42,359.0
908,10,225,3,14,3,5,125,1,3,2,0,1,0,1,14,43,4,4,3,0,3,31,789.0
909,9,193,4,10,3,5,5,1,3,2,1,1,0,1,18,62,10,0,3,2,2,55,1899.0
910,4,279,3,10,3,5,55,1,3,2,0,0,0,1,19,49,7,0,3,2,2,55,1205.0
911,7,119,4,5,3,5,9,0,12,9,1,0,0,1,3,29,6,0,3,2,2,48,3100.0
912,10,217,3,14,2,5,102,1,3,2,0,0,0,1,18,62,7,0,3,2,3,14,789.0
913,7,363,3,14,3,5,87,1,3,2,0,0,0,1,18,62,7,0,3,2,3,11,1018.99
914,0,70,3,14,1,5,117,1,3,2,0,0,0,1,15,38,11,0,1,2,2,55,499.0
915,10,453,3,7,1,5,44,1,3,2,0,0,0,1,16,46,4,0,3,2,2,55,881.0
916,7,368,3,7,3,5,48,1,3,2,0,0,0,1,16,46,7,0,3,2,2,55,960.0
917,11,153,1,16,5,5,131,1,3,2,0,0,0,1,19,66,7,4,3,0,3,18,1599.0
918,4,256,1,14,5,5,125,1,3,2,0,0,0,1,19,66,4,4,3,0,3,18,1349.0
919,11,160,1,14,3,5,102,1,3,2,0,0,0,1,16,47,4,4,3,0,3,17,1119.91
920,4,547,3,14,1,5,99,3,0,0,0,0,0,1,16,46,11,0,1,2,0,93,684.99
921,7,112,4,14,3,5,70,1,3,2,0,0,0,1,16,55,7,0,3,2,0,99,1296.99
922,7,122,4,7,3,5,39,2,11,7,1,0,0,1,18,62,7,0,3,2,2,55,1149.0
923,16,450,3,14,5,5,117,1,3,2,0,1,0,1,17,57,7,0,3,2,3,10,1975.0
924,10,474,0,7,3,5,37,1,3,2,1,1,0,1,16,46,10,0,3,2,2,55,1825.0
925,4,277,3,14,1,5,80,3,0,0,0,0,0,1,14,41,8,0,1,2,2,49,729.9
926,10,493,4,5,3,5,36,1,3,2,0,1,0,1,18,62,7,0,3,2,2,55,1650.0
927,7,373,3,14,3,5,110,1,3,2,0,0,0,1,14,41,7,0,3,2,2,49,1165.0
928,4,547,3,14,1,5,99,3,0,0,0,0,0,1,16,46,11,0,1,2,2,55,708.06
929,7,365,3,10,1,5,80,3,0,0,0,0,0,1,14,41,8,0,1,2,2,49,1149.0
930,10,208,3,14,1,5,102,3,0,0,0,0,0,1,2,87,11,0,1,2,2,46,309.0
931,7,110,4,5,1,5,27,1,3,2,0,0,0,1,14,41,8,0,1,2,2,49,1579.0
932,7,50,3,14,1,4,72,3,0,0,0,0,0,1,7,21,11,0,1,2,2,43,288.9
933,10,588,0,7,5,5,31,2,11,7,1,1,0,1,13,56,11,0,3,2,2,58,1799.0
934,16,446,3,10,1,5,46,1,3,2,0,1,0,1,14,41,4,0,3,2,2,49,1105.0
935,7,110,2,5,3,5,27,1,3,2,0,0,0,1,14,41,7,0,3,2,2,49,1669.0
936,4,547,3,14,1,5,99,3,0,0,0,0,0,1,11,36,11,0,1,2,2,49,558.6
937,11,168,1,14,3,5,102,1,3,2,0,0,0,1,19,66,4,4,3,0,3,17,1199.0
938,4,285,4,10,3,5,36,1,3,2,0,0,0,1,16,46,7,0,3,2,2,55,1639.0
939,4,56,1,16,5,5,165,3,8,4,0,0,0,1,18,59,10,4,3,0,3,24,2758.0
940,7,316,1,16,3,5,135,1,3,2,0,1,0,1,14,43,4,4,3,0,3,32,1399.0
941,2,575,3,16,1,5,138,3,2,1,0,0,0,1,7,86,11,0,1,2,3,8,530.0
942,0,498,3,14,1,5,104,3,0,0,0,0,0,1,16,46,8,0,1,2,2,55,619.0
943,16,438,3,14,3,5,102,3,0,0,0,0,0,1,14,41,7,0,3,2,2,49,1119.0
944,10,584,0,1,3,5,10,1,3,2,1,1,0,1,3,35,7,0,3,2,2,48,1299.0
945,10,224,1,14,5,5,120,1,3,2,0,1,0,0,12,80,10,4,3,0,0,104,999.0
946,4,283,4,5,3,5,36,1,3,2,1,0,0,1,16,46,7,0,3,2,2,42,1472.2
947,10,203,3,14,3,4,102,1,3,2,0,0,0,1,18,62,11,0,1,2,3,8,685.0
948,4,262,3,16,1,5,114,3,2,1,0,0,0,1,11,36,11,0,1,2,0,101,659.0
949,0,91,3,10,1,1,60,3,0,0,0,0,0,1,7,21,2,0,0,2,2,43,349.0
950,7,596,5,14,3,5,84,1,3,2,0,1,0,1,18,60,0,0,3,2,3,65,2249.0
951,4,285,4,10,3,5,36,1,3,2,0,0,0,1,19,64,7,0,3,2,2,55,1775.0
952,16,345,3,7,3,7,20,1,3,2,0,0,0,1,14,41,7,0,3,2,2,49,1460.0
953,2,99,0,5,3,1,20,1,3,2,0,0,0,1,3,32,3,0,0,2,2,48,1159.0
954,10,483,4,10,3,5,61,1,3,2,0,1,0,1,17,57,7,0,3,2,2,49,1488.99
955,4,56,1,16,5,5,165,0,12,9,0,1,0,1,19,66,10,4,3,0,3,22,3154.0
956,4,576,0,7,3,5,24,1,3,2,1,0,0,1,3,51,7,0,3,2,2,54,1899.0
957,7,367,0,2,1,5,45,3,0,0,1,0,0,1,2,87,7,0,3,2,2,46,775.0
958,4,576,4,7,3,5,31,2,11,7,0,0,0,1,16,55,7,0,3,2,2,49,1268.0
959,0,96,0,2,1,1,25,3,0,0,1,1,0,1,7,21,2,0,0,2,2,43,389.0
960,16,343,3,7,3,5,20,1,3,2,0,0,0,1,15,44,7,0,3,2,2,49,1535.0
961,10,473,4,5,3,5,36,1,3,2,0,1,0,1,17,48,7,0,3,2,2,55,1760.0
962,0,78,3,14,4,5,117,1,3,2,0,0,0,1,16,46,4,4,3,0,3,28,1009.0
963,16,333,4,5,3,5,10,1,3,2,1,0,0,1,18,62,10,0,3,2,2,55,1790.0
964,7,363,3,14,3,5,87,3,0,0,0,0,0,1,16,46,11,0,1,2,3,11,846.5
965,4,239,3,14,1,2,106,3,0,0,0,0,0,1,11,36,11,0,1,2,0,95,465.62
966,4,281,3,14,1,5,76,3,0,0,0,0,0,1,16,46,8,0,1,2,2,55,825.0
967,7,363,3,14,1,5,87,1,3,2,0,0,0,1,15,38,8,0,1,2,2,55,685.0
968,4,56,1,16,7,5,167,1,3,2,0,1,0,1,19,66,7,4,3,0,3,22,3149.0
969,10,203,3,14,2,5,117,1,3,2,0,0,0,1,16,46,7,0,3,2,3,8,695.0
970,4,576,0,7,5,5,22,2,11,7,1,0,0,1,4,69,10,0,3,2,2,54,1899.0
971,4,290,4,10,3,5,49,3,8,4,1,0,0,1,17,57,7,0,3,2,2,49,1962.98
972,4,56,1,16,7,5,167,1,3,2,0,0,0,1,17,58,7,4,3,0,3,22,2800.0
973,16,435,3,10,3,5,80,1,3,2,0,0,0,1,14,41,7,0,3,2,2,49,1180.0
974,2,408,1,16,5,5,134,1,3,2,0,0,0,1,19,66,7,4,3,0,3,21,2049.9
975,7,370,3,14,3,5,87,1,3,2,0,1,0,1,18,46,4,4,3,0,3,11,979.0
976,10,465,3,10,1,7,61,3,0,0,0,0,0,1,14,41,9,0,2,2,2,49,1002.0
977,2,376,0,14,5,5,109,0,12,9,1,0,0,1,18,62,10,5,3,0,3,28,1799.0
978,7,26,3,14,2,5,87,3,0,0,0,0,0,1,18,62,11,0,1,2,2,55,579.0
979,2,406,1,16,5,5,142,1,3,2,0,0,0,1,19,66,7,4,3,0,3,18,1749.0
980,4,259,0,14,4,5,100,1,3,2,1,1,0,1,18,62,10,0,3,2,2,55,1299.0
981,16,344,3,7,1,7,20,1,3,2,0,0,0,1,14,41,4,0,3,2,2,49,1195.0
982,10,206,3,14,2,5,102,1,3,2,0,0,0,0,24,4,7,0,3,2,0,78,549.0
983,5,295,3,14,1,5,109,3,0,0,0,0,0,1,14,41,7,0,3,2,2,49,649.0
984,16,437,3,10,1,5,64,3,0,0,0,0,0,1,14,41,8,0,1,2,2,49,915.0
985,4,239,3,14,1,5,106,3,0,0,0,0,0,1,16,46,8,0,1,2,0,95,599.0
986,7,370,3,14,3,5,87,1,3,2,0,0,0,1,16,46,11,0,1,2,2,55,806.0
987,10,291,1,14,3,5,120,1,3,2,0,1,0,1,19,66,4,4,3,0,3,21,1189.0
988,4,245,3,14,3,5,114,3,0,0,0,0,0,1,18,62,11,0,1,2,0,101,749.0
989,4,279,3,10,3,5,55,1,3,2,0,0,0,1,16,46,4,0,3,2,2,56,1119.0
990,7,113,2,5,3,5,4,1,3,2,0,0,0,1,3,29,10,0,3,2,2,48,1908.0
991,7,17,3,14,1,5,93,1,3,2,0,0,0,1,11,36,4,4,3,0,0,77,499.0
992,10,503,3,14,1,4,76,3,0,0,0,0,0,1,2,22,4,0,3,2,2,45,270.62
993,10,470,3,14,3,5,109,1,3,2,0,0,0,1,14,41,7,0,3,2,2,49,1349.0
994,4,243,0,7,3,5,60,1,3,2,1,0,0,1,16,46,7,0,3,2,2,55,889.0
995,2,603,3,7,3,5,40,2,11,7,0,0,0,1,16,46,7,0,3,2,2,55,1150.0
996,7,418,4,7,3,5,11,1,3,2,1,1,0,1,18,62,7,0,3,2,2,55,1349.0
997,0,75,3,14,1,5,117,3,0,0,0,0,0,1,2,87,8,0,1,2,2,46,380.0
998,2,397,1,14,5,5,120,1,3,2,0,0,0,1,19,66,7,4,3,0,3,18,1799.0
999,7,111,4,10,3,5,47,1,3,2,0,0,0,1,18,62,10,0,3,2,2,55,2089.0
1000,0,306,1,14,3,5,131,1,3,2,0,1,0,1,19,66,4,4,3,0,3,17,1260.0
1001,7,106,3,7,3,5,34,1,3,2,0,1,0,1,16,46,7,0,3,2,2,55,1189.0
1002,4,547,3,14,1,5,99,3,0,0,0,0,0,1,15,38,4,0,3,2,2,55,547.0
1003,7,369,3,10,1,5,58,3,0,0,0,0,0,1,16,46,8,0,1,2,2,55,779.0
1004,16,339,3,7,1,5,20,1,3,2,0,0,0,1,14,41,4,0,3,2,2,49,1195.0
1005,7,111,3,10,1,5,47,3,0,0,0,0,0,1,15,44,7,0,3,2,2,49,1099.99
1006,7,365,3,10,1,5,80,1,3,2,0,0,0,1,16,46,7,0,3,2,2,55,1205.0
1007,7,109,4,10,3,7,43,1,3,2,0,0,0,1,17,57,7,0,3,2,2,49,1449.0
1008,7,362,3,10,3,5,58,1,3,2,0,0,0,1,16,46,7,0,3,2,3,11,1049.26
1009,7,369,3,10,1,5,58,3,0,0,0,0,0,1,15,38,8,0,1,2,2,55,684.0
1010,4,256,1,14,3,5,128,1,3,2,0,0,0,1,16,47,11,0,2,2,3,17,949.0
1011,7,110,4,5,1,5,27,1,3,2,0,0,0,1,16,46,8,0,1,2,2,55,1539.0
1012,7,117,3,10,1,5,47,1,3,2,0,0,0,1,16,46,7,0,3,2,2,55,1590.0
1013,7,111,4,10,3,5,50,1,3,2,0,0,0,1,16,55,7,0,3,2,2,49,1887.21
1014,7,368,3,7,1,5,48,3,0,0,0,0,0,1,15,38,8,0,1,2,2,55,800.0
1015,16,332,3,7,3,5,49,3,0,0,0,0,0,1,14,41,7,0,3,2,2,49,1210.0
1016,7,363,3,14,1,5,87,3,0,0,0,0,0,1,15,38,7,0,3,2,2,55,769.99
1017,10,464,3,16,5,7,117,0,12,9,0,1,0,1,18,60,10,0,3,2,3,64,2968.0
1018,16,447,3,10,3,5,46,1,3,2,0,1,0,1,14,41,7,0,3,2,2,49,1490.0
1019,7,109,3,10,3,5,43,1,3,2,0,0,0,1,16,55,7,0,3,2,2,49,2229.0
1020,4,246,0,14,1,5,91,1,3,2,1,1,0,1,14,37,11,0,1,2,2,49,795.99
1021,16,347,4,7,3,5,20,1,3,2,0,0,0,1,14,41,7,0,3,2,2,49,1590.0
